from,to,unfinished,finished
C0009,C0027,13,7
C0009,C0028,22,9
C0009,C0029,21,12
C0009,C0030,21,7
C0009,C0031,109,40
C0009,C0032,19,6
C0009,C0033,52,13
C0009,C0034,83,40
C0009,C0035,21,27
C0009,C0036,9,2
C0009,C0037,13,24
C0009,C0038,28,15
C0009,C0039,15,10
C0009,C0040,38,30
C0009,C0041,26,27
C0009,C0042,116,75
C0009,C0043,4,12
C0009,C0044,14,5
C0009,C0045,44,15
C0009,C0046,11,11
C0009,C0047,12,3
C0009,C0048,29,30
C0009,C0049,148,26
C0009,C0050,2,2
C0009,C0051,96,19
C0009,C0052,56,35
C0009,C0053,218,21
C0009,C0054,91,19
C0009,C0055,160,34
C0009,C0056,118,43
C0009,C0057,30,21
C0009,C0058,70,11
C0009,C0059,52,37
C0009,C0060,16,9
C0009,C0061,30,14
C0009,C0062,132,39
C0009,C0063,10,9
C0009,C0064,25,10
C0009,C0065,69,26
C0009,C0066,20,2
C0009,C0067,138,52
C0009,C0068,67,29
C0009,C0069,2,0
C0009,C0070,62,26
C0009,C0071,8,2
C0009,C0072,13,24
C0009,C0073,18,24
C0009,C0074,52,13
C0009,C0075,21,9
C0009,C0076,27,21
C0009,C0077,0,1
C0009,C0078,54,18
C0009,C0079,20,13
C0009,C0080,1,17
C0009,C0081,36,8
C0009,C0082,9,9
C0009,C0083,15,10
C0009,C0084,15,20
C0009,C0085,11,6
C0009,C0086,19,12
C0009,C0087,35,12
C0009,C0088,12,6
C0009,C0089,24,33
C0009,C0090,7,3
C0009,C0091,5,15
C0009,C0092,17,5
C0009,C0093,23,10
C0009,C0094,0,2
C0009,C0095,3,2
C0009,C0096,33,7
C0009,C0097,14,8
C0009,C0098,58,34
C0009,C0099,14,5
C0009,C0100,5,6
C0009,C0101,10,9
C0009,C0102,37,9
C0009,C0103,29,17
C0009,C0104,28,5
C0009,C0105,84,18
C0009,C0106,2,1
C0009,C0107,41,13
C0009,C0108,22,40
C0009,C0109,70,7
C0009,C0110,23,18
C0009,C0111,56,21
C0009,C0112,16,13
C0009,C0113,23,3
C0009,C0114,26,7
C0009,C0115,45,11
C0009,C0116,12,10
C0009,C0117,548,379
C0009,C0118,281,89
C0009,C0119,264,85
C0009,C0120,75,15
C0009,C0121,70,13
C0009,C0122,100,5
C0009,C0123,72,12
C0009,C0124,37,4
C0009,C0125,18,5
C0009,C0126,49,35
C0009,C0127,9,3
C0009,C0128,40,4
C0009,C0129,73,67
C0009,C0130,32,14
C0009,C0131,7,3
C0009,C0132,72,35
C0009,C0133,82,67
C0009,C0134,71,43
C0009,C0135,126,92
C0009,C0136,8,8
C0009,C0137,77,56
C0009,C0138,53,17
C0009,C0139,183,54
C0009,C0140,39,11
C0009,C0141,6,8
C0009,C0142,29,3
C0009,C0143,84,25
C0009,C0144,58,29
C0009,C0145,64,19
C0009,C0146,29,10
C0010,C0001,1201,569
C0010,C0002,5,1
C0010,C0003,18,8
C0010,C0004,43,23
C0010,C0005,114,20
C0010,C0006,35,24
C0010,C0007,152,134
C0010,C0008,329,84
C0010,C0009,109,46
C0010,C0010,32,14
C0010,C0011,34,27
C0010,C0012,7,4
C0010,C0013,33,20
C0010,C0014,157,73
C0010,C0015,57,10
C0010,C0016,246,135
C0010,C0017,5,1
C0010,C0019,9,1
C0010,C0020,0,1
C0010,C0021,3,1
C0010,C0022,6,5
C0010,C0023,6,3
C0010,C0024,0,1
C0010,C0025,2,3
C0010,C0027,6,0
C0010,C0028,4,3
C0010,C0029,6,1
C0010,C0030,9,3
C0010,C0031,10,9
C0010,C0032,0,1
C0010,C0033,13,8
C0010,C0034,12,10
C0010,C0035,3,3
C0010,C0036,7,2
C0010,C0037,4,15
C0010,C0038,6,3
C0010,C0039,13,7
C0010,C0040,7,6
C0010,C0041,8,6
C0010,C0042,68,70
C0010,C0043,3,5
C0010,C0044,5,1
C0010,C0045,16,13
C0010,C0046,16,6
C0010,C0047,4,1
C0010,C0048,2,2
C0010,C0049,59,10
C0010,C0051,17,3
C0010,C0052,15,2
C0010,C0053,75,18
C0010,C0054,26,1
C0010,C0055,28,9
C0010,C0056,15,5
C0010,C0057,4,6
C0010,C0058,11,1
C0010,C0059,37,15
C0010,C0060,1,2
C0010,C0061,4,1
C0010,C0062,35,6
C0010,C0063,5,3
C0010,C0064,1,2
C0010,C0065,25,15
C0010,C0066,3,0
C0010,C0067,30,10
C0010,C0068,24,13
C0010,C0070,18,3
C0010,C0072,2,0
C0010,C0073,5,4
C0010,C0074,5,1
C0010,C0075,3,3
C0010,C0076,7,3
C0010,C0077,2,2
C0010,C0078,14,5
C0010,C0079,6,1
C0010,C0080,3,2
C0010,C0081,4,2
C0010,C0082,2,2
C0010,C0083,8,4
C0010,C0084,9,13
C0010,C0085,4,2
C0010,C0086,4,2
C0010,C0087,5,1
C0010,C0088,3,2
C0010,C0089,11,5
C0010,C0090,14,12
C0010,C0091,2,1
C0010,C0092,4,2
C0010,C0093,6,3
C0010,C0094,0,2
C0010,C0095,9,0
C0010,C0096,10,1
C0010,C0097,0,3
C0010,C0098,6,7
C0010,C0099,2,3
C0010,C0100,0,1
C0010,C0101,2,3
C0010,C0102,14,3
C0010,C0103,5,2
C0010,C0104,4,2
C0010,C0105,42,13
C0010,C0107,8,4
C0010,C0108,5,8
C0010,C0109,13,3
C0010,C0110,32,13
C0010,C0111,19,3
C0010,C0112,10,2
C0010,C0113,6,0
C0010,C0114,11,3
C0010,C0115,3,1
C0010,C0116,8,1
C0010,C0117,123,112
C0010,C0118,61,8
C0010,C0119,71,18
C0010,C0120,35,5
C0010,C0121,7,3
C0010,C0122,49,9
C0010,C0123,14,4
C0010,C0124,6,0
C0010,C0125,4,1
C0010,C0126,15,3
C0010,C0127,0,1
C0010,C0128,11,4
C0010,C0129,14,15
C0010,C0130,7,5
C0010,C0132,8,7
C0010,C0133,22,24
C0010,C0134,10,10
C0010,C0135,39,28
C0010,C0136,2,1
C0010,C0137,21,23
C0010,C0138,13,4
C0010,C0139,43,2
C0010,C0140,4,0
C0010,C0141,1,2
C0010,C0142,10,1
C0010,C0143,17,5
C0010,C0144,30,8
C0010,C0145,14,4
C0011,C0001,2519,1645
C0011,C0002,8,4
C0011,C0003,21,19
C0011,C0004,76,39
C0011,C0005,137,26
C0011,C0006,62,44
C0011,C0007,135,101
C0011,C0008,474,134
C0011,C0009,170,69
C0011,C0010,35,16
C0011,C0011,37,34
C0011,C0012,21,4
C0011,C0013,29,22
C0011,C0014,179,89
C0011,C0015,73,19
C0011,C0016,1328,1111
C0011,C0017,8,4
C0011,C0019,8,8
C0011,C0020,1,5
C0011,C0021,10,2
C0011,C0022,3,4
C0011,C0023,5,5
C0011,C0024,0,2
C0011,C0025,0,3
C0011,C0026,5,1
C0011,C0027,7,3
C0011,C0028,11,7
C0011,C0029,1,1
C0011,C0030,5,0
C0011,C0031,42,18
C0011,C0032,3,4
C0011,C0033,12,4
C0011,C0034,40,24
C0011,C0035,7,11
C0011,C0036,1,1
C0011,C0037,2,5
C0011,C0038,17,8
C0011,C0039,6,5
C0011,C0040,13,12
C0011,C0041,11,16
C0011,C0042,39,28
C0011,C0043,4,9
C0011,C0044,2,4
C0011,C0045,15,4
C0011,C0046,9,1
C0011,C0047,4,0
C0011,C0048,15,10
C0011,C0049,63,16
C0011,C0050,3,3
C0011,C0051,53,13
C0011,C0052,56,13
C0011,C0053,82,6
C0011,C0054,30,4
C0011,C0055,50,12
C0011,C0056,32,8
C0011,C0057,17,14
C0011,C0058,22,1
C0011,C0059,15,22
C0011,C0060,9,7
C0011,C0061,6,4
C0011,C0062,36,11
C0011,C0063,2,1
C0011,C0064,5,4
C0011,C0065,31,12
C0011,C0066,4,1
C0011,C0067,51,14
C0011,C0068,30,9
C0011,C0070,21,10
C0011,C0071,4,3
C0011,C0072,12,6
C0011,C0073,10,9
C0011,C0074,12,6
C0011,C0075,9,0
C0011,C0076,6,6
C0011,C0077,1,1
C0011,C0078,2,4
C0011,C0079,17,5
C0011,C0080,1,7
C0011,C0081,19,2
C0011,C0082,2,3
C0011,C0083,6,4
C0011,C0084,3,7
C0011,C0085,3,3
C0011,C0086,5,8
C0011,C0087,11,3
C0011,C0088,2,2
C0011,C0089,8,10
C0011,C0090,8,7
C0011,C0091,0,6
C0011,C0092,1,3
C0011,C0093,6,3
C0011,C0094,5,3
C0011,C0095,2,0
C0011,C0096,12,3
C0011,C0097,2,5
C0011,C0098,24,14
C0011,C0099,2,1
C0011,C0100,4,2
C0011,C0101,0,1
C0011,C0102,26,4
C0011,C0103,17,10
C0011,C0104,5,5
C0011,C0105,21,5
C0011,C0106,4,3
C0011,C0107,12,6
C0011,C0108,8,10
C0011,C0109,26,2
C0011,C0110,7,6
C0011,C0111,7,4
C0011,C0112,6,4
C0011,C0113,14,2
C0011,C0114,9,2
C0011,C0115,33,5
C0011,C0116,6,3
C0011,C0117,1113,1040
C0011,C0118,132,41
C0011,C0119,95,34
C0011,C0120,33,8
C0011,C0121,25,10
C0011,C0122,30,2
C0011,C0123,27,4
C0011,C0124,15,0
C0011,C0125,13,1
C0011,C0126,24,13
C0011,C0127,4,0
C0011,C0128,7,0
C0011,C0129,22,41
C0011,C0130,9,6
C0011,C0131,1,1
C0011,C0132,34,8
C0011,C0133,19,26
C0011,C0134,20,18
C0011,C0135,969,904
C0011,C0136,18,6
C0011,C0137,22,31
C0011,C0138,20,14
C0011,C0139,84,18
C0011,C0140,27,8
C0011,C0141,1,2
C0011,C0142,9,2
C0011,C0143,19,14
C0011,C0144,34,12
C0011,C0145,26,3
C0011,C0146,7,4
C0012,C0001,595,296
C0012,C0002,4,0
C0012,C0003,7,6
C0012,C0004,30,17
C0012,C0005,51,8
C0012,C0006,14,13
C0012,C0007,72,75
C0012,C0008,159,42
C0012,C0009,35,24
C0012,C0010,20,4
C0012,C0011,24,8
C0012,C0012,3,1
C0012,C0013,17,6
C0012,C0014,98,42
C0012,C0015,14,11
C0012,C0016,153,88
C0012,C0017,4,0
C0012,C0019,2,1
C0012,C0020,1,1
C0012,C0021,1,0
C0012,C0022,3,4
C0012,C0023,1,2
C0012,C0024,1,1
C0012,C0025,2,2
C0012,C0026,2,1
C0012,C0027,6,1
C0012,C0028,2,2
C0012,C0029,3,3
C0012,C0030,2,0
C0012,C0031,12,7
C0012,C0032,1,1
C0012,C0033,3,2
C0012,C0034,9,4
C0012,C0035,1,6
C0012,C0037,0,3
C0012,C0038,1,1
C0012,C0039,10,9
C0012,C0040,1,2
C0012,C0041,7,5
C0012,C0042,32,36
C0012,C0043,1,2
C0012,C0044,5,2
C0012,C0045,9,10
C0012,C0046,2,2
C0012,C0047,2,1
C0012,C0048,3,4
C0012,C0049,16,4
C0012,C0050,1,0
C0012,C0051,1,3
C0012,C0052,4,0
C0012,C0053,33,3
C0012,C0054,23,3
C0012,C0055,38,6
C0012,C0056,10,5
C0012,C0057,1,0
C0012,C0058,8,1
C0012,C0059,16,8
C0012,C0061,0,2
C0012,C0062,11,7
C0012,C0063,1,0
C0012,C0064,3,1
C0012,C0065,2,1
C0012,C0066,0,1
C0012,C0067,8,1
C0012,C0068,9,4
C0012,C0069,1,1
C0012,C0070,3,4
C0012,C0071,2,0
C0012,C0072,4,2
C0012,C0073,5,8
C0012,C0074,1,2
C0012,C0075,3,1
C0012,C0076,8,1
C0012,C0078,7,1
C0012,C0079,2,1
C0012,C0080,1,3
C0012,C0081,10,0
C0012,C0082,0,2
C0012,C0083,4,0
C0012,C0084,3,2
C0012,C0085,7,0
C0012,C0086,2,1
C0012,C0087,5,0
C0012,C0088,1,0
C0012,C0089,10,5
C0012,C0090,1,1
C0012,C0091,10,1
C0012,C0092,1,3
C0012,C0095,1,2
C0012,C0096,0,3
C0012,C0097,0,1
C0012,C0098,8,5
C0012,C0099,3,0
C0012,C0101,3,0
C0012,C0102,4,1
C0012,C0103,47,16
C0012,C0104,4,0
C0012,C0105,6,2
C0012,C0106,1,0
C0012,C0107,4,2
C0012,C0108,0,6
C0012,C0109,3,0
C0012,C0110,6,1
C0012,C0112,0,1
C0012,C0113,2,2
C0012,C0115,7,7
C0012,C0116,5,1
C0012,C0117,90,72
C0012,C0118,23,5
C0012,C0119,40,11
C0012,C0120,6,2
C0012,C0121,1,1
C0012,C0122,19,3
C0012,C0123,23,2
C0012,C0124,2,0
C0012,C0125,4,1
C0012,C0126,3,0
C0012,C0129,13,9
C0012,C0130,2,1
C0012,C0131,2,0
C0012,C0132,4,2
C0012,C0133,17,8
C0012,C0134,5,5
C0012,C0135,13,12
C0012,C0136,0,2
C0012,C0137,34,33
C0012,C0138,2,2
C0012,C0139,19,2
C0012,C0140,2,1
C0012,C0142,3,1
C0012,C0143,15,2
C0012,C0144,16,7
C0012,C0145,4,1
C0012,C0146,3,0
C0013,C0001,926,409
C0013,C0002,13,4
C0013,C0003,12,8
C0013,C0004,42,27
C0013,C0005,81,13
C0013,C0006,42,32
C0013,C0007,72,52
C0013,C0008,244,56
C0013,C0009,109,45
C0013,C0010,28,8
C0013,C0011,26,30
C0013,C0012,6,3
C0013,C0013,18,12
C0013,C0014,123,47
C0013,C0015,15,8
C0013,C0016,242,111
C0013,C0017,13,4
C0013,C0019,1,1
C0013,C0020,1,2
C0013,C0021,8,3
C0013,C0022,2,2
C0013,C0023,3,8
C0013,C0024,0,3
C0013,C0025,0,2
C0013,C0026,3,2
C0013,C0027,1,2
C0013,C0028,2,1
C0013,C0029,9,3
C0013,C0030,5,0
C0013,C0031,19,8
C0013,C0032,7,4
C0013,C0033,9,5
C0013,C0034,21,17
C0013,C0035,4,5
C0013,C0036,1,1
C0013,C0037,3,0
C0013,C0038,7,7
C0013,C0039,13,5
C0013,C0040,1,2
C0013,C0041,4,7
C0013,C0042,19,17
C0013,C0043,1,3
C0013,C0044,4,2
C0013,C0045,10,4
C0013,C0046,8,0
C0013,C0047,1,0
C0013,C0048,1,5
C0013,C0049,27,2
C0013,C0051,19,2
C0013,C0052,20,3
C0013,C0053,42,8
C0013,C0054,15,8
C0013,C0055,27,10
C0013,C0056,15,3
C0013,C0057,15,1
C0013,C0058,22,3
C0013,C0059,8,5
C0013,C0060,4,0
C0013,C0061,2,1
C0013,C0062,28,4
C0013,C0063,0,2
C0013,C0064,1,4
C0013,C0065,18,7
C0013,C0066,1,1
C0013,C0067,45,16
C0013,C0068,15,3
C0013,C0070,21,9
C0013,C0071,1,1
C0013,C0072,2,1
C0013,C0073,1,3
C0013,C0074,7,5
C0013,C0075,6,0
C0013,C0076,4,3
C0013,C0077,1,0
C0013,C0078,11,3
C0013,C0079,6,2
C0013,C0080,1,4
C0013,C0081,9,2
C0013,C0082,1,2
C0013,C0083,3,5
C0013,C0084,4,9
C0013,C0085,6,4
C0013,C0086,3,6
C0013,C0087,9,1
C0013,C0088,2,3
C0013,C0089,5,7
C0013,C0090,2,1
C0013,C0091,0,4
C0013,C0092,14,1
C0013,C0093,2,3
C0013,C0094,1,0
C0013,C0096,10,2
C0013,C0097,6,1
C0013,C0098,14,4
C0013,C0099,0,2
C0013,C0101,2,1
C0013,C0102,21,5
C0013,C0103,7,3
C0013,C0104,5,1
C0013,C0105,26,4
C0013,C0106,2,0
C0013,C0107,2,2
C0013,C0108,0,9
C0013,C0109,14,1
C0013,C0110,7,4
C0013,C0111,5,1
C0013,C0112,2,0
C0013,C0113,1,2
C0013,C0114,5,0
C0013,C0115,3,4
C0013,C0116,0,1
C0013,C0117,100,53
C0013,C0118,69,28
C0013,C0119,76,30
C0013,C0120,12,1
C0013,C0121,12,2
C0013,C0122,22,3
C0013,C0123,15,4
C0013,C0124,18,2
C0013,C0125,8,3
C0013,C0126,21,10
C0013,C0127,3,1
C0013,C0128,10,2
C0013,C0129,16,10
C0013,C0130,18,1
C0013,C0131,0,1
C0013,C0132,1,3
C0013,C0133,22,11
C0013,C0134,7,5
C0013,C0135,24,10
C0013,C0136,2,1
C0013,C0137,10,12
C0013,C0138,7,3
C0013,C0139,43,12
C0013,C0140,17,12
C0013,C0141,2,1
C0013,C0142,15,10
C0013,C0143,13,0
C0013,C0144,36,14
C0013,C0145,4,3
C0013,C0146,9,4
C0014,C0001,5690,2563
C0014,C0002,39,24
C0014,C0003,121,64
C0014,C0004,228,106
C0014,C0005,506,82
C0014,C0006,216,115
C0014,C0007,450,366
C0014,C0008,1630,425
C0014,C0009,481,209
C0014,C0010,188,74
C0014,C0011,155,111
C0014,C0012,72,16
C0014,C0013,102,66
C0014,C0014,722,331
C0014,C0015,241,68
C0014,C0016,1429,751
C0014,C0017,39,24
C0014,C0019,31,10
C0014,C0020,36,23
C0014,C0021,29,10
C0014,C0022,25,21
C0014,C0023,11,14
C0014,C0024,7,6
C0014,C0025,6,9
C0014,C0026,14,7
C0014,C0027,17,9
C0014,C0028,33,6
C0014,C0029,16,4
C0014,C0030,14,4
C0014,C0031,115,51
C0014,C0032,21,7
C0014,C0033,61,12
C0014,C0034,92,60
C0014,C0035,39,33
C0014,C0036,8,5
C0014,C0037,9,18
C0014,C0038,56,24
C0014,C0039,27,20
C0014,C0040,24,26
C0014,C0041,35,38
C0014,C0042,149,114
C0014,C0043,10,29
C0014,C0044,17,12
C0014,C0045,65,28
C0014,C0046,26,14
C0014,C0047,16,12
C0014,C0048,25,40
C0014,C0049,179,34
C0014,C0050,12,1
C0014,C0051,152,31
C0014,C0052,98,15
C0014,C0053,256,30
C0014,C0054,114,33
C0014,C0055,212,48
C0014,C0056,148,52
C0014,C0057,59,30
C0014,C0058,72,11
C0014,C0059,110,46
C0014,C0060,16,8
C0014,C0061,49,16
C0014,C0062,130,50
C0014,C0063,24,13
C0014,C0064,34,14
C0014,C0065,101,45
C0014,C0066,5,4
C0014,C0067,143,49
C0014,C0068,53,24
C0014,C0069,3,1
C0014,C0070,47,35
C0014,C0071,8,6
C0014,C0072,34,20
C0014,C0073,52,22
C0014,C0074,57,13
C0014,C0075,22,10
C0014,C0076,48,22
C0014,C0077,2,3
C0014,C0078,78,24
C0014,C0079,40,16
C0014,C0080,5,24
C0014,C0081,63,11
C0014,C0082,20,11
C0014,C0083,13,6
C0014,C0084,20,25
C0014,C0085,18,14
C0014,C0086,21,21
C0014,C0087,26,2
C0014,C0088,19,8
C0014,C0089,39,44
C0014,C0090,18,12
C0014,C0091,8,21
C0014,C0092,12,4
C0014,C0093,32,18
C0014,C0094,6,2
C0014,C0095,7,5
C0014,C0096,22,13
C0014,C0097,27,18
C0014,C0098,73,59
C0014,C0099,16,7
C0014,C0100,14,3
C0014,C0101,3,13
C0014,C0102,51,15
C0014,C0103,40,13
C0014,C0104,43,12
C0014,C0105,155,33
C0014,C0106,5,5
C0014,C0107,64,24
C0014,C0108,27,40
C0014,C0109,93,6
C0014,C0110,34,26
C0014,C0111,95,23
C0014,C0112,16,7
C0014,C0113,18,9
C0014,C0114,47,8
C0014,C0115,55,11
C0014,C0116,12,14
C0014,C0117,683,529
C0014,C0118,352,87
C0014,C0119,402,137
C0014,C0120,96,11
C0014,C0121,93,17
C0014,C0122,119,12
C0014,C0123,132,24
C0014,C0124,38,6
C0014,C0125,24,7
C0014,C0126,62,26
C0014,C0127,15,10
C0014,C0128,24,3
C0014,C0129,96,83
C0014,C0130,31,25
C0014,C0131,21,7
C0014,C0132,80,35
C0014,C0133,98,78
C0014,C0134,90,85
C0014,C0135,154,125
C0014,C0136,15,12
C0014,C0137,106,83
C0014,C0138,58,22
C0014,C0139,245,46
C0014,C0140,45,15
C0014,C0141,8,7
C0014,C0142,40,10
C0014,C0143,94,28
C0014,C0144,174,76
C0014,C0145,57,22
C0014,C0146,44,2
C0015,C0001,1506,717
C0015,C0002,16,6
C0015,C0003,39,19
C0015,C0004,67,36
C0015,C0005,112,16
C0015,C0006,47,31
C0015,C0007,138,116
C0015,C0008,342,101
C0015,C0009,120,69
C0015,C0010,59,27
C0015,C0011,39,31
C0015,C0012,23,3
C0015,C0013,30,16
C0015,C0014,236,98
C0015,C0015,118,15
C0015,C0016,350,188
C0015,C0017,16,6
C0015,C0019,8,3
C0015,C0020,21,12
C0015,C0021,9,2
C0015,C0022,1,2
C0015,C0023,6,1
C0015,C0024,0,3
C0015,C0025,2,5
C0015,C0026,3,2
C0015,C0027,1,4
C0015,C0028,8,1
C0015,C0029,1,1
C0015,C0030,1,0
C0015,C0031,45,23
C0015,C0032,5,2
C0015,C0033,10,6
C0015,C0034,23,14
C0015,C0035,7,9
C0015,C0036,3,1
C0015,C0037,0,3
C0015,C0038,16,8
C0015,C0039,6,7
C0015,C0040,9,4
C0015,C0041,4,7
C0015,C0042,62,52
C0015,C0043,4,5
C0015,C0044,2,1
C0015,C0045,25,21
C0015,C0046,4,2
C0015,C0047,4,2
C0015,C0048,2,4
C0015,C0049,54,4
C0015,C0050,5,1
C0015,C0051,25,7
C0015,C0052,4,4
C0015,C0053,57,12
C0015,C0054,22,3
C0015,C0055,48,6
C0015,C0056,28,12
C0015,C0057,13,6
C0015,C0058,13,3
C0015,C0059,32,15
C0015,C0060,2,2
C0015,C0061,6,4
C0015,C0062,29,12
C0015,C0063,5,7
C0015,C0064,2,4
C0015,C0065,36,19
C0015,C0066,0,2
C0015,C0067,31,15
C0015,C0068,28,7
C0015,C0069,1,1
C0015,C0070,14,9
C0015,C0071,1,0
C0015,C0072,4,6
C0015,C0073,5,9
C0015,C0074,7,3
C0015,C0075,4,1
C0015,C0076,4,4
C0015,C0077,5,4
C0015,C0078,26,14
C0015,C0079,20,5
C0015,C0080,0,5
C0015,C0081,19,2
C0015,C0082,2,2
C0015,C0083,4,3
C0015,C0084,5,8
C0015,C0085,5,8
C0015,C0086,5,5
C0015,C0087,15,5
C0015,C0088,9,2
C0015,C0089,5,7
C0015,C0090,1,2
C0015,C0091,7,16
C0015,C0092,4,3
C0015,C0093,5,1
C0015,C0094,2,1
C0015,C0095,1,0
C0015,C0096,13,3
C0015,C0097,4,3
C0015,C0098,17,15
C0015,C0099,9,3
C0015,C0100,1,2
C0015,C0101,1,2
C0015,C0102,11,4
C0015,C0103,15,5
C0015,C0104,13,5
C0015,C0105,61,10
C0015,C0107,31,7
C0015,C0108,14,8
C0015,C0109,27,6
C0015,C0110,7,5
C0015,C0111,62,2
C0015,C0112,9,0
C0015,C0113,17,2
C0015,C0114,3,0
C0015,C0115,24,6
C0015,C0116,4,5
C0015,C0117,164,128
C0015,C0118,110,29
C0015,C0119,89,37
C0015,C0120,31,0
C0015,C0121,14,4
C0015,C0122,23,4
C0015,C0123,36,3
C0015,C0124,3,2
C0015,C0125,4,3
C0015,C0126,18,9
C0015,C0127,0,1
C0015,C0128,7,0
C0015,C0129,15,12
C0015,C0130,19,2
C0015,C0131,1,1
C0015,C0132,20,13
C0015,C0133,13,24
C0015,C0134,30,27
C0015,C0135,30,21
C0015,C0136,2,2
C0015,C0137,34,26
C0015,C0138,15,6
C0015,C0139,72,16
C0015,C0140,18,8
C0015,C0141,6,0
C0015,C0142,12,5
C0015,C0143,34,8
C0015,C0144,29,16
C0015,C0145,4,5
C0015,C0146,20,3
C0016,C0001,15043,7158
C0016,C0002,80,29
C0016,C0003,265,169
C0016,C0004,551,303
C0016,C0005,1108,151
C0016,C0006,1584,1326
C0016,C0007,1082,710
C0016,C0008,3452,866
C0016,C0009,2076,1137
C0016,C0010,441,224
C0016,C0011,334,251
C0016,C0012,165,54
C0016,C0013,285,146
C0016,C0014,1694,736
C0016,C0015,478,165
C0016,C0016,3424,1422
C0016,C0017,80,29
C0016,C0019,74,31
C0016,C0020,96,73
C0016,C0021,41,10
C0016,C0022,54,55
C0016,C0023,23,32
C0016,C0024,15,12
C0016,C0025,17,21
C0016,C0026,25,22
C0016,C0027,34,35
C0016,C0028,94,30
C0016,C0029,60,16
C0016,C0030,59,17
C0016,C0031,244,135
C0016,C0032,46,24
C0016,C0033,125,57
C0016,C0034,1350,1181
C0016,C0035,59,62
C0016,C0036,18,8
C0016,C0037,36,76
C0016,C0038,69,39
C0016,C0039,54,40
C0016,C0040,87,55
C0016,C0041,86,80
C0016,C0042,396,197
C0016,C0043,29,44
C0016,C0044,33,19
C0016,C0045,153,51
C0016,C0046,57,36
C0016,C0047,30,10
C0016,C0048,61,76
C0016,C0049,405,65
C0016,C0050,19,9
C0016,C0051,248,49
C0016,C0052,199,54
C0016,C0053,593,73
C0016,C0054,274,57
C0016,C0055,403,82
C0016,C0056,288,110
C0016,C0057,92,49
C0016,C0058,178,27
C0016,C0059,272,105
C0016,C0060,37,14
C0016,C0061,59,37
C0016,C0062,346,119
C0016,C0063,48,17
C0016,C0064,53,23
C0016,C0065,233,66
C0016,C0066,24,8
C0016,C0067,1295,840
C0016,C0068,1204,783
C0016,C0069,5,3
C0016,C0070,141,71
C0016,C0071,29,18
C0016,C0072,53,29
C0016,C0073,75,41
C0016,C0074,91,18
C0016,C0075,43,17
C0016,C0076,145,80
C0016,C0077,4,4
C0016,C0078,191,95
C0016,C0079,60,33
C0016,C0080,9,41
C0016,C0081,132,21
C0016,C0082,34,13
C0016,C0083,42,22
C0016,C0084,44,88
C0016,C0085,42,26
C0016,C0086,51,44
C0016,C0087,110,26
C0016,C0088,33,19
C0016,C0089,108,82
C0016,C0090,34,19
C0016,C0091,19,37
C0016,C0092,41,39
C0016,C0093,68,16
C0016,C0094,28,5
C0016,C0095,31,8
C0016,C0096,39,28
C0016,C0097,31,17
C0016,C0098,133,90
C0016,C0099,32,24
C0016,C0100,18,15
C0016,C0101,34,21
C0016,C0102,103,35
C0016,C0103,99,59
C0016,C0104,66,25
C0016,C0105,447,90
C0016,C0106,18,16
C0016,C0107,124,41
C0016,C0108,72,79
C0016,C0109,222,31
C0016,C0110,110,69
C0016,C0111,181,54
C0016,C0112,42,25
C0016,C0113,84,25
C0016,C0114,31,18
C0016,C0115,116,26
C0016,C0116,26,21
C0016,C0117,1703,955
C0016,C0118,800,187
C0016,C0119,936,280
C0016,C0120,215,29
C0016,C0121,151,33
C0016,C0122,334,29
C0016,C0123,244,35
C0016,C0124,105,16
C0016,C0125,59,19
C0016,C0126,1130,794
C0016,C0127,27,14
C0016,C0128,52,9
C0016,C0129,337,186
C0016,C0130,130,29
C0016,C0131,23,6
C0016,C0132,132,49
C0016,C0133,236,142
C0016,C0134,362,124
C0016,C0135,245,233
C0016,C0136,29,14
C0016,C0137,222,177
C0016,C0138,95,55
C0016,C0139,518,87
C0016,C0140,126,29
C0016,C0141,65,17
C0016,C0142,60,18
C0016,C0143,217,55
C0016,C0144,358,122
C0016,C0145,145,50
C0016,C0146,190,43
C0017,C0001,408,201
C0017,C0002,5,1
C0017,C0003,10,4
C0017,C0004,20,3
C0017,C0005,22,4
C0017,C0006,4,10
C0017,C0007,78,54
C0017,C0008,97,29
C0017,C0009,22,6
C0017,C0010,10,4
C0017,C0011,5,5
C0017,C0012,0,1
C0017,C0013,15,8
C0017,C0014,51,20
C0017,C0015,14,5
C0017,C0016,138,80
C0017,C0017,5,1
C0017,C0020,9,2
C0017,C0021,1,1
C0017,C0022,0,1
C0017,C0026,0,1
C0017,C0027,1,1
C0017,C0029,11,1
C0017,C0031,8,0
C0017,C0032,0,3
C0017,C0033,0,1
C0017,C0034,2,3
C0017,C0035,2,2
C0017,C0036,0,2
C0017,C0037,2,7
C0017,C0038,9,2
C0017,C0039,4,1
C0017,C0040,3,2
C0017,C0041,0,2
C0017,C0042,52,26
C0017,C0043,0,2
C0017,C0044,6,3
C0017,C0045,2,4
C0017,C0047,1,0
C0017,C0048,1,6
C0017,C0049,11,4
C0017,C0051,13,2
C0017,C0052,2,0
C0017,C0053,12,2
C0017,C0054,10,1
C0017,C0055,11,5
C0017,C0056,3,4
C0017,C0057,2,3
C0017,C0058,6,0
C0017,C0059,8,1
C0017,C0061,7,3
C0017,C0062,10,4
